"GISJOIN","POP20","BASENAME","State","smart","INTPTLAT","INTPTLON","green_commute","bachelor","poverty","income","no_insurance","internet","unemp","gini"
"G09008000",148654,"Bridgeport","CT",0,41.1873933,-73.1957567,27.2690143401706,24.7414415930167,21.3177317731773,29506,13.0264706482622,85.6921692169217,9.5330568675846,0.4809
"G09008420",60833,"Bristol","CT",0,41.6815776,-72.9407487,13.6424569484068,29.599943753076,10.0224289749128,40984,3.59204194023186,90.4136899817245,6.60484374113777,0.4122
"G09018430",86518,"Danbury","CT",0,41.3987408,-73.4781032,21.556960150116,34.0385663668575,9.70907484538685,42497,14.3226412877453,89.9974757036476,6.03387791921419,0.4715
"G09018780",4155,"Danielson","CT",0,41.806591,-71.8846977,11.4457831325301,13.361762615494,17.0594837261504,28055,11.8142444658325,94.1638608305275,16.9310071371927,0.3526
"G09019480",12325,"Derby","CT",0,41.3261239,-73.0825739,18.3139534883721,29.3935643564356,17.0838438648696,40298,3.13086017121892,87.7647470680903,6.03740244441172,0.456
"G09027810",53,"Fenwick","CT",0,41.2710697,-72.3545853,33.3333333333333,75,0,233490,0,100,0,0.5754
"G09034180",9387,"Groton","CT",0,41.3250543,-72.0668616,20.4790419161677,30.6332842415317,15.138592750533,40702,5.80840918942349,84.0085287846482,5.96153846153846,0.4552
"G09034460",530,"Groton Long Point","CT",0,41.3141859,-72.0101545,7.30593607305936,81.4220183486239,9.16030534351145,119042,0.386847195357834,95.4198473282443,7.5812274368231,0.5977
"G09037000",121054,"Hartford","CT",0,41.7659331,-72.6815789,31.6033325715236,17.4865397242285,28.1044803943907,25229,9.53041693997343,83.3523209810054,10.6204416025577,0.5087
"G09039940",3328,"Jewett City","CT",0,41.6072025,-71.9797914,21.7218543046358,6.68094218415418,10.9164420485175,27895,3.22108345534407,89.2857142857143,8.125,0.3339
"G09043300",1179,"Litchfield","CT",0,41.7457036,-73.1892384,22.1070811744387,62.8772635814889,6.70498084291188,67777,0.227445034116755,95.5938697318008,4.91329479768786,0.4817
"G09046450",60850,"Meriden","CT",0,41.5367771,-72.7945433,14.3011791996907,19.7378365611715,13.6781517307539,35859,5.01628120564415,83.5918138939963,8.43973235931086,0.4439
"G09047290",47717,"Middletown","CT",0,41.5486107,-72.6567838,16.4569725132611,40.493960375266,12.9071522469448,43202,3.49046801111182,87.8523784020644,4.71626733921816,0.4545
"G09047515",50558,"Milford city (balance)","CT",0,41.2236444,-73.0645564,9.79850365584084,47.3504674114001,5.69686081694402,59735,2.91152079231549,92.1520423600605,4.30437600191002,0.4498
"G09049880",31519,"Naugatuck","CT",0,41.4885755,-73.0519518,14.082712037214,32.1866666666667,6.42082075548666,42211,5.33396946564886,89.2224851105491,5.54966606593873,0.3998
"G09050370",74135,"New Britain","CT",1,41.6765545,-72.7861613,18.6652078774617,19.745953432009,19.5135608048994,28796,5.68872452378686,80.745406824147,8.9348409748038,0.4597
"G09052000",134023,"New Haven","CT",1,41.3108088,-72.924953,33.3422141702634,38.5265615052699,23.9047133661778,33449,7.38608898705278,88.5214338297752,7.78060863411182,0.5326
"G09052280",27367,"New London","CT",0,41.3329572,-72.0961765,27.0741989881956,26.7774386797785,18.085393258427,30943,8.6231884057971,85.923595505618,6.53869226154769,0.4353
"G09052910",1914,"Newtown","CT",0,41.4118973,-73.3119498,7.63636363636364,62.0638455827765,3.58680057388809,63639,2.34813680449209,94.6915351506456,3.44827586206897,0.4063
"G09055990",91184,"Norwalk","CT",0,41.0927388,-73.4197955,21.0754414125201,42.6324315322544,11.0172374688138,57389,11.816409476919,91.0438875028351,5.89250863233749,0.5038
"G09056200",40125,"Norwich","CT",0,41.5480059,-72.0894538,16.5538635081782,22.4751411842151,15.0072822604136,36075,6.48936977020502,86.0122341974949,6.91504645148932,0.4596
"G09068100",40869,"Shelton","CT",0,41.3045774,-73.1392153,10.0522332373947,43.2208043934744,5.97185241536706,54444,3.49297714805795,92.4812983390389,5.49316618786454,0.4334
"G09073000",135470,"Stamford","CT",0,41.0796114,-73.5460803,26.7364161124357,50.382746869141,9.67862481315396,60109,9.73080890920831,92.6737668161435,5.45486253846058,0.5098
"G09073700",976,"Stonington","CT",0,41.3347652,-71.8994587,17.4603174603175,68.7664041994751,10.6571936056838,105580,1.84983677910773,90.5861456483126,6.15711252653928,0.5868
"G09076500",35515,"Torrington","CT",0,41.8341999,-73.1314705,9.99642559275587,24.603267897026,13.8682144076477,34516,4.85664465597576,89.7575964493001,5.83697608639753,0.4188
"G09080000",114403,"Waterbury","CT",0,41.5585001,-73.0366845,19.9299055434457,16.6732077446363,21.0907587887226,28723,7.97506581322251,79.2268534632788,9.79175188063524,0.4689
"G09082800",55584,"West Haven","CT",0,41.2721212,-72.9674973,21.5857959382221,26.7162598907835,12.5508453810341,34740,9.0773782513205,92.0950747365842,7.86665311515398,0.4358
"G09088050",1486,"Woodmont","CT",0,41.2215534,-72.9950707,7.27699530516432,65.5896607431341,5.38172715894869,74027,0.247066090179123,91.9899874843554,2.83975659229209,0.4644
"G10001400",430,"Arden","DE",0,39.8113354,-75.4885278,3.10077519379845,32.7137546468402,7.5812274368231,49135,3.37423312883436,92.057761732852,4.47284345047923,0.4494
"G10001530",226,"Ardencroft","DE",0,39.8056001,-75.4861511,4.10958904109589,61.4457831325301,4.25531914893617,61623,0,97.8723404255319,0,0.3771
"G10001660",255,"Ardentown","DE",0,39.8083651,-75.4809581,5.17241379310345,64.021164021164,2.65486725663717,53403,1.81818181818182,86.7256637168142,4.76190476190476,0.3636
"G10004650",1225,"Bellefonte","DE",0,39.7668923,-75.4981634,18.9522342064715,32.7777777777778,9.19354838709677,38492,5.96330275229358,89.3548387096774,4.51388888888889,0.369
"G10005690",954,"Bethany Beach","DE",0,38.5375921,-75.0642832,32.7759197324415,60.752688172043,3.06513409961686,80028,2.34962406015038,89.8467432950192,2.25,0.4562
"G10005820",239,"Bethel","DE",0,38.571044,-75.6195086,8.18181818181818,31.2101910828025,2.33918128654971,42939,2.67379679144385,78.9473684210526,3.2,0.2756
"G10006730",1179,"Blades","DE",0,38.6353146,-75.6024141,14.6929824561404,6.93069306930693,8.51648351648352,26045,6.875,93.956043956044,5,0.3024
"G10007250",278,"Bowers","DE",0,39.0621639,-75.4029096,5.43478260869565,31.25,9.55882352941176,40410,5.35714285714286,90.4411764705882,8.92857142857143,0.3954
"G10008680",2568,"Bridgeville","DE",0,38.7252043,-75.6028501,5.78871201157742,35.5072463768116,9.59023539668701,42044,3.35907335907336,91.1944202266783,7.56880733944954,0.4644
"G10010760",3715,"Camden","DE",0,39.0991988,-75.556942,3.66459627329193,41.220290883292,7.98212005108557,30893,6.26321353065539,95.7215836526181,3.2672737011248,0.4015
"G10014660",1923,"Cheswold","DE",0,39.2188126,-75.5882014,18.8498402555911,16.3522012578616,12,29680,5.45677498467198,88.3478260869565,4.44444444444444,0.3937
"G10015440",3961,"Clayton","DE",0,39.2740588,-75.6315293,13.6391816491011,29.9805068226121,10.5095541401274,30652,6.71191553544495,96.4968152866242,2.34588106928532,0.3042
"G10018950",870,"Dagsboro","DE",0,38.5462229,-75.2457903,5.31732418524871,11.0178384050367,8.1439393939394,30317,14.050822122571,82.5757575757576,4.97737556561086,0.4214
"G10019730",1885,"Delaware City","DE",0,39.5737845,-75.5946053,5.31088082901554,19.2307692307692,11.8168389955687,32328,7.36228813559322,88.6262924667652,8.91590678824721,0.3782
"G10020380",2027,"Delmar","DE",0,38.472468,-75.543859,9.7708082026538,19.7192086790045,14.4469525959368,25221,9.15004336513443,77.0880361173815,5.17241379310345,0.3686
"G10020900",353,"Dewey Beach","DE",0,38.6957161,-75.0751974,19.4690265486726,64.7239263803681,12.8865979381443,87153,1.67130919220056,94.8453608247423,1.70454545454545,0.5568
"G10021200",39403,"Dover","DE",0,39.1606016,-75.5216592,19.0325717063685,26.2101052975267,15.7536059282784,29796,7.2648097501394,87.6538308852719,8.3311812406384,0.4261
"G10024020",487,"Ellendale","DE",0,38.810129,-75.4249068,10.4651162790698,11.8279569892473,14.792899408284,20258,4.44078947368421,85.207100591716,0,0.3342
"G10024540",6229,"Elsmere","DE",0,39.7384464,-75.5945653,9.43396226415094,17.5940236991242,17.353198948291,30900,9.27184466019417,92.418930762489,5.18723143032535,0.4232
"G10025840",92,"Farmington","DE",0,38.8699108,-75.5790035,0,35.0574712643678,0,19899,10.2564102564103,96.3302752293578,39.3103448275862,0.3438
"G10026620",1316,"Felton","DE",0,39.0126186,-75.5765657,4.76190476190476,26.7622461170848,11.743119266055,35877,2.59856630824373,81.4678899082569,5.48172757475083,0.3961
"G10026880",343,"Fenwick Island","DE",0,38.4603033,-75.0532863,4.05405405405405,59.1591591591592,2.03045685279188,118955,0.285714285714286,92.8934010152284,0,0.5385
"G10028310",790,"Frankford","DE",0,38.5214649,-75.2342031,17.8082191780822,15.426497277677,5.30612244897959,29879,24.4655581947743,75.5102040816327,0.838574423480084,0.4324
"G10028440",1073,"Frederica","DE",0,39.0080043,-75.4665983,15.3209109730849,15.7243816254417,12.1387283236994,24666,4.06917599186165,94.2196531791908,4.92424242424242,0.3107
"G10029090",7134,"Georgetown","DE",0,38.6894495,-75.3872288,12.4376454938477,15.9235668789809,17.9729175215429,22640,21.2403100775194,74.9281903980304,2.02020202020202,0.4213
"G10031560",990,"Greenwood","DE",0,38.8071635,-75.5899964,17.0761670761671,13.8536585365854,8.03149606299213,40531,9.5360824742268,83.4645669291339,3.71584699453552,0.4794
"G10033120",3774,"Harrington","DE",0,38.9241263,-75.5717954,8.11831340465702,24.8424842484248,12.0713305898491,27550,6.36604774535809,89.1632373113855,4.9740932642487,0.3721
