GISJOIN,target
G06000562,[]
G06000562,['SDG16_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG8_7']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG13_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG13_general', 'SDG9_1', 'SDG7_3']"
G06000562,[]
G06000562,"['SDG9_1', 'SDG7_3']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG16_general']
G06000562,[]
G06000562,[]
G06000562,['SDG16_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG4_2']
G06000562,['SDG9_1']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG7_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG16_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG9_1', 'SDG7_3']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG9_1', 'SDG7_3']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG7_2']
G06000562,[]
G06000562,"['SDG13_general', 'SDG7_2']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG13_general']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG3_6']
G06000562,[]
G06000562,['SDG9_4']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG3_6']
G06000562,[]
G06000562,[]
G06000562,['SDG7_2']
G06000562,[]
G06000562,[]
G06000562,['SDG7_2']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG11_6']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG13_general', 'SDG9_1', 'SDG7_2']"
G06000562,[]
G06000562,"['SDG8_3', 'SDG10_7', 'SDG3_3', 'SDG9_3']"
G06000562,['SDG9_4']
G06000562,[]
G06000562,"['SDG1_2', 'SDG3_8', 'SDG1_b']"
G06000562,[]
G06000562,"['SDG14_1', 'SDG1_5', 'SDG15_3', 'SDG11_b', 'SDG14_2', 'SDG4_a', 'SDG6_4', 'SDG6_3', 'SDG16_5', 'SDG2_4', 'SDG2_1', 'SDG13_1', 'SDG1_2', 'SDG15_general', 'SDG1_3', 'SDG1_b', 'SDG13_2', 'SDG4_general', 'SDG13_general', 'SDG13_3', 'SDG16_general', 'SDG3_6']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG11_7', 'SDG11_2', 'SDG4_general']"
G06000562,[]
G06000562,['SDG13_general']
G06000562,[]
G06000562,"['SDG13_2', 'SDG13_general', 'SDG11_2', 'SDG13_1', 'SDG11_7']"
G06000562,[]
G06000562,['SDG13_general']
G06000562,"['SDG11_a', 'SDG6_b']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,"['SDG13_general', 'SDG7_2', 'SDG13_2']"
G06000562,"['SDG13_general', 'SDG7_2', 'SDG13_2', 'SDG7_general']"
G06000562,"['SDG13_general', 'SDG13_2']"
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG4_general']
G06000562,['SDG3_6']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG3_6']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG11_a']
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,[]
G06000562,['SDG3_6']
G06000562,"['SDG13_2', 'SDG3_6', 'SDG6_4', 'SDG13_general', 'SDG11_3', 'SDG16_4', 'SDG2_4', 'SDG11_6', 'SDG8_8', 'SDG13_1', 'SDG11_5', 'SDG13_3', 'SDG11_b', 'SDG11_7', 'SDG6_b']"
G06000562,[]
G06000562,['SDG11_6']
G06000562,[]
G06000562,[]
G06000562,"['SDG9_1', 'SDG10_3', 'SDG9_c']"
G06000562,[]
G48016612,[]
G48016612,['SDG9_5']
G48016612,"['SDG9_4', 'SDG8_4']"
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,"['SDG13_2', 'SDG6_4', 'SDG7_general', 'SDG11_6', 'SDG12_5', 'SDG15_general']"
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,"['SDG11_b', 'SDG15_general', 'SDG4_general', 'SDG6_b']"
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,['SDG16_6']
G48016612,[]
G48016612,[]
G48016612,['SDG8_4']
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,"['SDG12_5', 'SDG13_2', 'SDG7_general']"
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G48016612,[]
G30050200,"['SDG13_2', 'SDG4_a', 'SDG7_3', 'SDG13_general', 'SDG3_a', 'SDG4_2', 'SDG7_general', 'SDG2_4', 'SDG15_3', 'SDG11_6', 'SDG12_2', 'SDG12_4', 'SDG7_2', 'SDG13_1', 'SDG11_b', 'SDG3_4']"
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_a']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,"['SDG1_3', 'SDG1_b', 'SDG13_general', 'SDG1_2', 'SDG13_b']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2', 'SDG13_1']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_2', 'SDG7_general', 'SDG13_general', 'SDG2_4', 'SDG7_2', 'SDG11_b']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_3']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG7_3']
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_2', 'SDG4_a', 'SDG7_3', 'SDG13_general', 'SDG3_a', 'SDG4_2', 'SDG7_general', 'SDG2_4', 'SDG15_3', 'SDG11_6', 'SDG12_2', 'SDG12_4', 'SDG7_2', 'SDG13_1', 'SDG11_b', 'SDG3_4']"
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_3', 'SDG13_2', 'SDG7_3']"
G30050200,"['SDG17_14', 'SDG13_2', 'SDG13_general', 'SDG13_3', 'SDG15_general']"
G30050200,"['SDG13_2', 'SDG7_general', 'SDG13_general', 'SDG15_5', 'SDG7_2', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG7_3', 'SDG7_general']"
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG7_3', 'SDG7_general']"
G30050200,"['SDG13_general', 'SDG7_3', 'SDG7_general']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG12_5', 'SDG13_general', 'SDG7_3']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG7_general', 'SDG7_3', 'SDG13_general', 'SDG12_4']"
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG7_general']
G30050200,['SDG13_general']
G30050200,"['SDG7_3', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general', 'SDG7_3']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_1']"
G30050200,"['SDG13_general', 'SDG6_4']"
G30050200,"['SDG13_general', 'SDG13_1']"
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG7_general']
G30050200,['SDG7_3']
G30050200,[]
G30050200,[]
G30050200,['SDG8_4']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG7_2', 'SDG7_general', 'SDG7_3']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_general', 'SDG7_2', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG7_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG9_1']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,"['SDG7_1', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG7_general']
G30050200,[]
G30050200,[]
G30050200,['SDG17_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG15_1']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG7_3']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2', 'SDG4_7']"
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_3', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG7_general']"
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_3', 'SDG13_2', 'SDG4_general']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG12_5']
G30050200,['SDG12_4']
G30050200,"['SDG13_general', 'SDG12_4']"
G30050200,"['SDG13_general', 'SDG16_3']"
G30050200,['SDG12_5']
G30050200,"['SDG11_6', 'SDG12_4', 'SDG13_general']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG9_1']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,['SDG7_3']
G30050200,"['SDG13_general', 'SDG7_3', 'SDG7_general']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG7_general']"
G30050200,[]
G30050200,['SDG7_general']
G30050200,['SDG7_general']
G30050200,['SDG13_general']
G30050200,['SDG7_3']
G30050200,['SDG7_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_general']"
G30050200,['SDG12_5']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG16_general']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG9_1']
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_general', 'SDG7_3']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG6_5']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG7_2', 'SDG7_general']"
G30050200,"['SDG13_general', 'SDG13_3', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,['SDG7_3']
G30050200,[]
G30050200,[]
G30050200,['SDG12_5']
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,[]
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,[]
G30050200,['SDG12_5']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG7_2', 'SDG13_2', 'SDG7_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,[]
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_3']"
G30050200,"['SDG13_general', 'SDG15_5', 'SDG13_2', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,"['SDG13_general', 'SDG8_3', 'SDG13_2']"
G30050200,"['SDG13_2', 'SDG3_general', 'SDG13_general', 'SDG12_2', 'SDG15_1', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG16_general', 'SDG13_2']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2']"
G30050200,[]
G30050200,['SDG13_general']
G30050200,"['SDG13_2', 'SDG7_general', 'SDG13_general', 'SDG15_5', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG15_7', 'SDG13_general', 'SDG15_5', 'SDG17_17', 'SDG15_3', 'SDG13_3', 'SDG16_general', 'SDG15_general']"
G30050200,"['SDG9_b', 'SDG13_2', 'SDG15_7', 'SDG4_c', 'SDG13_general', 'SDG7_general', 'SDG15_5', 'SDG17_17', 'SDG3_3', 'SDG8_9', 'SDG11_6', 'SDG12_4', 'SDG7_2', 'SDG13_3', 'SDG15_general', 'SDG4_3']"
G30050200,"['SDG3_c', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG8_9', 'SDG4_2', 'SDG15_a', 'SDG3_8', 'SDG4_1', 'SDG11_6', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG4_c', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG11_a', 'SDG13_3', 'SDG3_6']"
G30050200,[]
G30050200,['SDG15_1']
G30050200,"['SDG11_b', 'SDG4_a', 'SDG4_general', 'SDG6_4', 'SDG4_1', 'SDG4_2', 'SDG8_7', 'SDG15_b', 'SDG15_1', 'SDG11_7', 'SDG6_b']"
G30050200,"['SDG10_7', 'SDG5_1', 'SDG5_6', 'SDG3_6', 'SDG3_general', 'SDG13_general', 'SDG4_general', 'SDG5_2', 'SDG8_9', 'SDG13_3', 'SDG16_general', 'SDG16_1', 'SDG11_a']"
G30050200,[]
G30050200,"['SDG13_2', 'SDG4_a', 'SDG4_general', 'SDG13_general', 'SDG6_4', 'SDG7_general', 'SDG2_4', 'SDG15_3', 'SDG11_6', 'SDG7_2', 'SDG13_1', 'SDG13_3', 'SDG3_6', 'SDG6_3']"
G30050200,"['SDG15_a', 'SDG14_1', 'SDG15_7', 'SDG3_6', 'SDG3_general', 'SDG4_a', 'SDG4_general', 'SDG4_1', 'SDG6_4', 'SDG15_5', 'SDG17_17', 'SDG6_b', 'SDG11_6', 'SDG15_b', 'SDG15_1', 'SDG15_general', 'SDG11_a', 'SDG15_4']"
G30050200,[]
G30050200,['SDG15_1']
G30050200,"['SDG11_6', 'SDG12_4', 'SDG17_17', 'SDG3_6']"
G30050200,"['SDG16_5', 'SDG5_1', 'SDG5_6', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG5_2', 'SDG8_9', 'SDG13_3', 'SDG16_general', 'SDG14_c', 'SDG16_1', 'SDG11_a']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general']"
G30050200,"['SDG13_2', 'SDG7_general', 'SDG7_3', 'SDG13_general', 'SDG7_2']"
G30050200,"['SDG15_a', 'SDG13_2', 'SDG7_3', 'SDG7_general', 'SDG13_general', 'SDG15_5', 'SDG11_6', 'SDG7_2', 'SDG15_general', 'SDG11_a']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG13_general', 'SDG11_3', 'SDG17_17', 'SDG16_general', 'SDG15_general']"
G30050200,[]
G30050200,"['SDG11_6', 'SDG13_general']"
G30050200,['SDG13_general']
G30050200,['SDG11_6']
G30050200,[]
G30050200,[]
G30050200,"['SDG15_a', 'SDG11_6', 'SDG12_2', 'SDG15_1', 'SDG15_general']"
G30050200,[]
G30050200,"['SDG11_6', 'SDG13_general']"
G30050200,['SDG13_general']
G30050200,['SDG13_general']
G30050200,"['SDG11_6', 'SDG13_general']"
G30050200,"['SDG13_general', 'SDG15_5', 'SDG13_2', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG11_a']
G30050200,"['SDG4_2', 'SDG3_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,['SDG17_17']
G30050200,[]
G30050200,"['SDG13_general', 'SDG15_5', 'SDG13_2', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG17_17', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general', 'SDG3_3']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG11_6', 'SDG17_17', 'SDG13_2']"
G30050200,"['SDG11_6', 'SDG12_4']"
G30050200,['SDG11_6']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG11_6', 'SDG12_5']"
G30050200,[]
G30050200,['SDG12_4']
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG15_5', 'SDG13_2', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG16_general']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG7_general', 'SDG7_3', 'SDG13_general', 'SDG13_3']"
G30050200,"['SDG13_2', 'SDG13_general', 'SDG15_5', 'SDG17_17', 'SDG15_3', 'SDG13_3', 'SDG16_general', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG13_3', 'SDG16_general', 'SDG4_c']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG3_8', 'SDG13_2', 'SDG13_general', 'SDG15_5', 'SDG17_17', 'SDG15_3', 'SDG13_3', 'SDG16_general', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG13_3', 'SDG16_general', 'SDG4_c']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG11_1', 'SDG16_6']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_2', 'SDG13_general', 'SDG15_5', 'SDG17_17', 'SDG15_3', 'SDG13_3', 'SDG16_general', 'SDG15_general']"
G30050200,"['SDG13_general', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG13_3', 'SDG16_general', 'SDG4_c']"
G30050200,[]
G30050200,[]
G30050200,[]
G30050200,"['SDG13_general', 'SDG12_4', 'SDG13_2']"
G30050200,"['SDG11_6', 'SDG12_4']"
G30050200,['SDG12_4']
